,age_group,gender,user_replace_id,item_to_replace_id,skin_type_nums,skin_info_nums,category_id_nums,user_rating
608,1.0,0,311,175,3,6,0,4.0
609,4.0,0,5258,175,2,4,0,4.0
610,3.0,0,4255,175,5,6,0,5.0
611,2.0,0,18221,175,2,3,0,5.0
612,3.0,0,15044,175,0,6,0,5.0
613,5.0,0,2528,175,4,5,0,5.0
614,5.0,0,408,175,3,4,0,5.0
615,3.0,1,8016,175,1,5,0,5.0
616,4.0,0,10576,175,1,1,0,5.0
617,5.0,0,7580,175,0,6,0,5.0
618,5.0,0,8874,175,2,6,0,4.0
619,5.0,0,16380,175,5,4,0,5.0
620,4.0,0,9072,175,1,4,0,5.0
621,5.0,0,6147,175,2,4,0,5.0
622,3.0,0,17865,175,0,5,0,5.0
623,4.0,0,10933,175,1,3,0,5.0
624,5.0,0,1831,175,1,0,0,5.0
625,2.0,0,11050,175,2,4,0,5.0
626,4.0,0,17532,175,1,6,0,5.0
627,3.0,0,16773,175,1,1,0,5.0
628,4.0,0,12381,175,2,3,0,5.0
629,3.0,0,18456,175,2,6,0,5.0
630,4.0,0,16140,175,0,0,0,5.0
631,5.0,0,2528,175,4,5,0,4.0
632,3.0,0,9524,175,0,0,0,5.0
633,4.0,0,5258,175,2,4,0,5.0
634,3.0,0,17498,175,1,0,0,5.0
635,3.0,1,17352,175,1,6,0,5.0
636,5.0,0,10068,175,2,2,0,5.0
637,3.0,0,8723,175,0,6,0,5.0
638,4.0,0,11093,175,2,0,0,4.0
639,3.0,0,5868,175,1,4,0,5.0
640,5.0,0,10209,175,4,1,0,5.0
641,4.0,0,14942,175,2,4,0,5.0
642,4.0,1,14265,175,1,3,0,4.0
643,4.0,0,879,175,1,6,0,5.0
644,5.0,0,1729,175,1,1,0,5.0
645,3.0,0,6250,175,2,3,0,5.0
646,3.0,1,11826,175,3,5,0,5.0
647,2.0,0,17252,175,0,4,0,5.0
648,5.0,0,9150,175,4,0,0,5.0
649,3.0,0,1209,175,1,6,0,5.0
650,4.0,0,9563,175,1,6,0,4.0
651,4.0,0,15160,175,0,4,0,5.0
652,5.0,0,8700,175,1,6,0,5.0
653,3.0,0,6765,175,2,6,0,5.0
654,3.0,0,15044,175,0,6,0,5.0
655,5.0,0,15,175,4,6,0,4.0
656,5.0,0,11777,175,1,1,0,5.0
657,4.0,0,10289,175,2,2,0,5.0
658,5.0,0,5554,175,2,4,0,4.0
659,5.0,0,15721,175,2,4,0,5.0
660,5.0,0,15162,175,4,4,0,4.0
661,4.0,0,10989,175,1,6,0,5.0
662,3.0,0,16284,175,2,2,0,5.0
663,5.0,0,4460,175,1,1,0,5.0
664,5.0,0,8062,175,5,6,0,5.0
665,4.0,0,5753,175,2,6,0,5.0
666,3.0,0,9825,175,1,3,0,5.0
667,4.0,0,12426,175,0,6,0,5.0
668,3.0,0,15377,175,1,3,0,5.0
669,3.0,0,14671,175,2,6,0,5.0
670,5.0,0,2528,175,4,5,0,4.0
671,5.0,0,3,175,2,6,0,4.0
672,3.0,0,14589,175,0,0,0,5.0
673,5.0,0,6,175,1,6,0,4.0
674,4.0,0,18467,175,1,2,0,5.0
675,4.0,0,12467,175,2,2,0,5.0
676,4.0,0,14071,175,2,6,0,4.0
677,3.0,0,12914,175,5,6,0,5.0
678,4.0,1,3040,175,2,3,0,4.0
679,5.0,0,16758,175,2,4,0,5.0
680,3.0,0,16908,175,3,6,0,4.0
681,4.0,0,5867,175,2,3,0,4.0
682,4.0,0,12726,175,2,3,0,5.0
683,4.0,0,17143,175,2,4,0,5.0
684,3.0,0,5346,175,1,1,0,5.0
685,4.0,0,15410,175,1,1,0,4.0
686,2.0,0,3919,175,0,3,0,5.0
687,4.0,0,6179,175,4,3,0,5.0
688,3.0,0,6892,175,2,0,0,5.0
689,4.0,0,14167,175,0,5,0,5.0
690,5.0,0,5045,175,2,4,0,5.0
691,5.0,0,8874,175,2,4,0,5.0
692,5.0,0,10470,175,2,2,0,5.0
693,5.0,0,2825,175,2,6,0,3.0
694,3.0,0,3253,175,0,0,0,5.0
695,4.0,0,252,175,2,2,0,4.0
696,5.0,0,961,175,2,4,0,5.0
697,4.0,0,6276,175,2,0,0,5.0
698,4.0,0,2096,175,2,2,0,5.0
699,3.0,0,1209,175,1,3,0,5.0
700,3.0,1,17295,175,5,6,0,5.0
701,3.0,0,3707,175,1,1,0,1.0
702,4.0,0,12521,175,3,4,0,5.0
703,3.0,0,11022,175,1,5,0,4.0
704,2.0,0,3919,175,0,3,0,5.0
705,5.0,0,9150,175,4,6,0,5.0
706,3.0,0,17392,175,3,2,0,5.0
707,4.0,0,1458,175,5,3,0,4.0
708,3.0,0,17283,175,5,4,0,5.0
709,5.0,0,987,175,1,6,0,5.0
710,5.0,0,13302,175,1,6,0,5.0
711,3.0,0,13302,175,3,5,0,5.0
712,4.0,0,11368,175,1,4,0,4.0
713,4.0,0,18467,175,1,2,0,5.0
714,3.0,1,12,175,0,0,0,5.0
715,4.0,0,12928,175,0,6,0,2.0
716,4.0,0,12928,175,0,6,0,2.0
717,3.0,0,5,175,0,2,0,2.0
718,3.0,0,11723,175,0,0,0,5.0
719,3.0,0,6425,175,0,0,0,5.0
720,3.0,0,1932,175,4,0,0,5.0
721,5.0,0,8874,175,2,6,0,5.0
722,3.0,0,15402,175,1,6,0,5.0
723,4.0,0,9924,175,1,6,0,4.0
724,3.0,1,279,175,3,4,0,5.0
725,4.0,0,3980,175,5,6,0,4.0
726,3.0,1,279,175,3,4,0,5.0
727,4.0,0,12130,175,2,0,0,2.0
728,5.0,0,9,175,2,4,0,4.0
729,5.0,0,10951,175,5,4,0,5.0
730,4.0,0,3940,175,2,4,0,4.0
731,4.0,0,4770,175,2,0,0,5.0
732,3.0,0,2588,175,1,1,0,5.0
733,4.0,0,10289,175,2,2,0,5.0
734,3.0,0,13576,175,1,4,0,5.0
735,2.0,0,4034,175,1,5,0,4.0
736,5.0,0,6383,175,3,2,0,5.0
737,5.0,0,2861,175,2,2,0,5.0
738,5.0,0,10068,175,2,2,0,5.0
739,3.0,0,9014,175,0,3,0,5.0
740,5.0,0,1819,175,1,6,0,5.0
741,3.0,0,15466,175,2,5,0,5.0
742,3.0,0,4567,175,5,3,0,4.0
743,4.0,0,14584,175,3,0,0,5.0
744,4.0,0,1215,175,1,3,0,4.0
745,4.0,0,15920,175,2,1,0,5.0
746,3.0,0,6140,175,0,0,0,5.0
747,4.0,0,13007,175,4,4,0,5.0
748,4.0,0,13205,175,5,6,0,4.0
749,4.0,1,10360,175,2,6,0,4.0
750,4.0,0,6832,175,0,3,0,5.0
751,4.0,0,3940,175,2,4,0,5.0
752,4.0,0,1215,175,1,3,0,5.0
753,4.0,0,401,175,1,0,0,4.0
754,3.0,1,279,175,3,4,0,5.0
755,3.0,0,14999,175,3,6,0,5.0
756,3.0,0,16757,175,0,0,0,5.0
757,4.0,0,15423,175,5,3,0,4.0
758,4.0,0,16545,175,2,6,0,5.0
759,4.0,0,12928,175,0,6,0,4.0
760,3.0,0,15044,175,0,6,0,5.0
761,3.0,0,6,175,2,6,0,5.0
762,3.0,0,6,175,2,6,0,5.0
763,3.0,0,6,175,2,6,0,5.0
764,3.0,0,6,175,2,6,0,5.0
765,3.0,0,6,175,2,2,0,5.0
766,3.0,0,13587,175,2,3,0,5.0
767,5.0,0,2861,175,2,1,0,4.0
768,4.0,0,2983,175,5,3,0,5.0
769,4.0,0,9220,175,2,4,0,5.0
770,3.0,0,5745,175,2,5,0,5.0
771,4.0,1,8779,175,2,4,0,5.0
772,3.0,0,14643,175,0,0,0,5.0
773,4.0,0,6461,175,1,1,0,4.0
774,5.0,0,6537,175,5,1,0,5.0
775,5.0,0,5589,175,0,3,0,5.0
776,3.0,1,10970,175,2,3,0,5.0
777,4.0,0,3719,175,0,6,0,5.0
778,3.0,0,3000,175,2,1,0,4.0
779,4.0,0,5092,175,0,6,0,5.0
780,5.0,0,1729,175,5,1,0,5.0
781,4.0,0,6003,175,1,3,0,5.0
782,5.0,0,2528,175,4,5,0,4.0
783,3.0,1,7364,175,0,6,0,5.0
784,3.0,0,11477,175,2,3,0,4.0
785,4.0,0,401,175,1,6,0,4.0
786,5.0,0,16006,175,1,2,0,5.0
787,3.0,1,10631,175,4,0,0,5.0
788,3.0,1,10631,175,4,0,0,5.0
789,5.0,0,5130,175,4,2,0,5.0
790,4.0,0,9924,175,1,6,0,4.0
791,3.0,1,14825,175,1,1,0,5.0
792,3.0,0,13613,175,5,0,0,5.0
793,3.0,0,5868,175,2,4,0,4.0
794,4.0,0,10989,175,1,6,0,5.0
795,4.0,1,11555,175,1,4,0,5.0
796,4.0,0,11528,175,1,4,0,5.0
797,4.0,0,12,175,1,3,0,3.0
798,5.0,0,14472,175,1,6,0,5.0
799,4.0,0,14942,175,2,6,0,5.0
800,4.0,1,15477,175,2,6,0,5.0
801,4.0,1,15477,175,2,6,0,5.0
802,4.0,1,15477,175,2,6,0,5.0
803,4.0,1,15477,175,2,6,0,5.0
804,3.0,0,6140,175,1,4,0,5.0
805,5.0,0,5244,175,1,1,0,5.0
806,5.0,0,5,175,1,1,0,5.0
807,3.0,0,4080,175,1,4,0,5.0
808,3.0,0,10017,175,3,5,0,5.0
809,3.0,0,2345,175,2,3,0,5.0
810,3.0,0,17865,175,0,5,0,5.0
811,4.0,0,13404,175,2,4,0,5.0
812,3.0,0,53,175,0,6,0,5.0
813,2.0,1,2154,175,0,0,0,5.0
814,4.0,0,8365,175,2,3,0,5.0
815,4.0,0,7212,175,1,6,0,5.0
816,4.0,0,5736,175,2,3,0,5.0
817,3.0,1,8016,175,2,5,0,5.0
818,3.0,0,12600,175,2,3,0,5.0
819,3.0,0,11899,175,0,6,0,5.0
820,4.0,0,18467,175,1,2,0,5.0
821,4.0,0,7680,175,3,2,0,5.0
822,5.0,0,5869,175,1,1,0,5.0
823,4.0,0,3580,175,0,5,0,5.0
824,5.0,0,11115,175,2,0,0,4.0
825,2.0,0,3813,175,2,5,0,4.0
826,3.0,0,12772,175,1,3,0,5.0
827,3.0,0,5389,175,1,6,0,5.0
828,3.0,1,1331,175,5,3,0,5.0
829,5.0,0,3283,175,0,4,0,5.0
830,3.0,0,17865,175,0,5,0,5.0
831,3.0,0,17865,175,0,5,0,5.0
832,5.0,0,8874,175,2,6,0,5.0
833,5.0,0,10766,175,1,4,0,5.0
834,5.0,0,10,175,5,4,0,5.0
835,3.0,0,4698,175,1,4,0,4.0
836,4.0,0,6523,175,1,1,0,5.0
837,3.0,0,1129,175,2,2,0,5.0
838,5.0,0,592,175,2,6,0,4.0
839,5.0,0,9150,175,4,6,0,5.0
840,4.0,0,7421,175,1,5,0,5.0
841,4.0,0,7421,175,1,5,0,5.0
842,5.0,0,2528,175,4,5,0,4.0
843,4.0,0,9242,175,1,4,0,5.0
844,3.0,0,3802,175,2,6,0,5.0
845,2.0,0,15557,175,2,4,0,5.0
846,3.0,1,10970,175,2,3,0,5.0
847,3.0,0,3,175,0,5,0,5.0
848,5.0,0,9844,175,2,3,0,5.0
849,5.0,1,196,175,1,6,0,5.0
850,4.0,0,12928,175,0,6,0,4.0
851,3.0,1,5968,175,2,3,0,5.0
852,3.0,0,15734,175,1,1,0,5.0
853,3.0,0,5335,175,2,6,0,3.0
854,4.0,0,4760,175,2,6,0,4.0
855,2.0,0,17635,175,0,5,0,5.0
856,5.0,0,16758,175,2,0,0,5.0
857,5.0,0,4744,175,2,3,0,5.0
858,3.0,0,5,175,0,2,0,5.0
859,4.0,1,12156,175,2,6,0,5.0
860,1.0,0,4040,175,3,6,0,5.0
861,3.0,0,15734,175,1,1,0,5.0
862,5.0,0,15,175,2,6,0,5.0
863,3.0,0,16520,175,5,1,0,1.0
864,4.0,0,18233,175,2,0,0,4.0
865,5.0,0,2267,175,1,4,0,5.0
866,3.0,0,12124,175,0,1,0,5.0
867,2.0,0,18221,175,0,5,0,5.0
868,5.0,1,5479,175,3,5,0,5.0
869,4.0,0,18151,175,1,4,0,5.0
870,3.0,1,13542,175,2,4,0,5.0
871,3.0,0,1780,175,1,6,0,5.0
872,4.0,0,15256,175,2,6,0,5.0
873,5.0,0,689,175,2,2,0,5.0
874,4.0,0,13007,175,5,4,0,5.0
875,3.0,1,3635,175,2,5,0,5.0
876,5.0,0,5244,175,1,1,0,5.0
877,3.0,0,12600,175,2,3,0,5.0
878,4.0,0,3,175,4,6,0,5.0
879,3.0,0,1697,175,1,4,0,5.0
880,4.0,0,18467,175,1,2,0,5.0
881,3.0,0,11044,175,0,4,0,3.0
882,3.0,0,1909,175,1,6,0,5.0
883,4.0,0,6041,175,4,2,0,5.0
884,4.0,0,9342,175,5,2,0,5.0
885,4.0,0,1903,175,0,0,0,4.0
886,4.0,1,12156,175,2,4,0,5.0
887,3.0,0,2676,175,2,3,0,4.0
888,3.0,0,1697,175,1,4,0,5.0
889,3.0,0,9856,175,1,0,0,5.0
890,3.0,0,9856,175,1,0,0,5.0
891,4.0,0,6,175,1,4,0,5.0
892,4.0,0,13007,175,5,6,0,5.0
893,4.0,0,6461,175,1,1,0,4.0
894,3.0,0,1697,175,1,4,0,5.0
895,3.0,0,10784,175,0,6,0,5.0
896,3.0,0,15800,175,2,2,0,5.0
897,3.0,0,4074,175,1,4,0,5.0
898,4.0,0,5753,175,2,6,0,5.0
899,5.0,0,9150,175,4,0,0,5.0
900,3.0,0,1697,175,1,4,0,5.0
901,3.0,0,16692,175,1,6,0,5.0
902,3.0,0,15024,175,1,5,0,4.0
903,3.0,0,15024,175,1,5,0,4.0
904,3.0,0,9895,175,2,4,0,5.0
905,2.0,0,14,175,1,3,0,4.0
906,3.0,0,13812,175,2,6,0,5.0
907,4.0,0,17417,175,0,5,0,4.0
908,3.0,0,15734,175,1,1,0,5.0
909,5.0,0,17617,175,1,5,0,5.0
910,4.0,0,8991,175,1,6,0,5.0
911,4.0,0,5146,175,1,6,0,3.0
912,4.0,0,6523,175,1,1,0,5.0
913,3.0,0,14126,175,0,2,0,5.0
914,4.0,0,9076,175,5,4,0,5.0
915,3.0,0,9895,175,2,6,0,5.0
916,3.0,0,14766,175,2,3,0,4.0
917,5.0,1,13665,175,2,5,0,5.0
918,5.0,0,11777,175,1,6,0,5.0
919,5.0,0,689,175,2,2,0,5.0
920,4.0,0,9,175,2,3,0,5.0
921,3.0,0,5346,175,1,1,0,5.0
922,5.0,0,13667,175,2,5,0,5.0
923,3.0,0,14285,175,2,2,0,5.0
924,5.0,0,5,175,0,2,0,4.0
925,3.0,0,10017,175,0,6,0,5.0
926,5.0,0,14076,175,4,6,0,5.0
927,5.0,0,5556,175,0,0,0,5.0
928,4.0,0,6441,175,1,4,0,5.0
929,5.0,0,10875,175,2,5,0,4.0
930,4.0,0,7440,175,2,0,0,5.0
931,4.0,1,14265,175,1,2,0,5.0
932,3.0,0,6,175,2,6,0,5.0
933,4.0,1,1432,175,1,5,0,5.0
934,4.0,0,6042,175,2,0,0,5.0
935,4.0,0,16135,175,1,4,0,5.0
936,4.0,0,6523,175,1,1,0,5.0
937,2.0,0,1274,175,2,0,0,5.0
938,5.0,0,7683,175,1,4,0,5.0
939,5.0,0,10290,175,4,0,0,5.0
940,3.0,0,15,175,4,0,0,5.0
941,5.0,0,4744,175,2,3,0,5.0
942,3.0,0,11899,175,0,6,0,5.0
943,3.0,0,5007,175,1,1,0,5.0
944,3.0,0,10359,175,4,2,0,5.0
945,3.0,0,15024,175,1,5,0,4.0
946,4.0,0,9555,175,0,0,0,4.0
947,4.0,0,9076,175,5,4,0,5.0
948,5.0,1,4782,175,0,4,0,5.0
949,5.0,0,13860,175,0,1,0,5.0
950,3.0,0,1815,175,2,6,0,5.0
951,2.0,0,839,175,2,3,0,5.0
952,3.0,0,10466,175,5,3,0,5.0
953,4.0,0,14167,175,0,5,0,5.0
954,4.0,0,6429,175,5,6,0,5.0
955,3.0,0,6892,175,2,0,0,5.0
956,4.0,0,16336,175,2,2,0,5.0
957,4.0,0,8700,175,2,2,0,5.0
958,2.0,0,18221,175,2,3,0,5.0
959,5.0,0,16397,175,1,4,0,5.0
960,3.0,0,14999,175,2,4,0,5.0
961,5.0,1,4782,175,0,4,0,5.0
962,3.0,0,10139,175,2,3,0,5.0
963,3.0,1,16763,175,3,3,0,5.0
964,3.0,0,11899,175,0,6,0,5.0
965,5.0,0,408,175,3,6,0,5.0
966,4.0,0,1043,175,2,6,0,4.0
967,4.0,0,3,175,2,5,0,5.0
968,3.0,1,13664,175,2,5,0,5.0
969,2.0,0,3108,175,0,0,0,5.0
970,2.0,0,7199,175,4,1,0,5.0
971,3.0,0,4389,175,3,0,0,5.0
972,4.0,0,6276,175,2,0,0,5.0
973,3.0,0,14163,175,0,6,0,5.0
974,3.0,0,12842,175,2,3,0,5.0
975,4.0,0,12,175,0,5,0,5.0
976,4.0,1,12156,175,2,4,0,5.0
977,4.0,0,4842,175,1,0,0,5.0
978,3.0,0,14394,175,2,3,0,4.0
979,3.0,0,15069,175,2,0,0,5.0
980,5.0,0,9150,175,4,6,0,5.0
981,4.0,1,10360,175,2,6,0,4.0
982,4.0,0,11816,175,1,4,0,5.0
983,3.0,0,15602,175,1,4,0,5.0
984,4.0,0,13664,175,3,5,0,5.0
985,4.0,0,6523,175,1,1,0,5.0
986,4.0,0,15,175,0,4,0,4.0
987,3.0,1,16763,175,3,5,0,5.0
988,4.0,0,13422,175,1,4,0,5.0
989,2.0,1,5,175,2,0,0,5.0
990,5.0,0,5803,175,2,6,0,4.0
991,3.0,0,9908,175,2,3,0,5.0
992,5.0,0,6,175,1,6,0,5.0
993,3.0,0,2473,175,2,6,0,5.0
994,3.0,0,2094,175,5,3,0,3.0
995,4.0,0,8991,175,1,6,0,5.0
996,3.0,0,64,175,2,3,0,5.0
997,5.0,0,5977,175,0,6,0,5.0
998,5.0,0,16006,175,1,2,0,5.0
999,3.0,1,2307,175,0,6,0,5.0
1000,2.0,0,17700,175,2,5,0,5.0
1001,3.0,0,11899,175,0,6,0,5.0
1002,4.0,0,10989,175,1,6,0,5.0
1003,4.0,1,12156,175,2,4,0,5.0
1004,3.0,0,1725,175,5,1,0,4.0
1005,3.0,0,1725,175,5,1,0,5.0
1006,3.0,0,1725,175,5,1,0,5.0
1007,3.0,0,1725,175,5,1,0,5.0
1008,3.0,0,1725,175,5,1,0,5.0
1009,4.0,0,6083,175,2,4,0,4.0
1010,3.0,1,16763,175,0,5,0,5.0
1011,3.0,1,16763,175,3,0,0,5.0
1012,5.0,0,2267,175,1,6,0,5.0
1013,3.0,0,12624,175,2,0,0,5.0
1014,4.0,0,14,175,4,4,0,4.0
1015,2.0,0,15784,175,1,0,0,5.0
1016,3.0,0,13912,175,2,6,0,5.0
1017,3.0,0,13912,175,2,6,0,5.0
1018,4.0,0,17773,175,4,6,0,5.0
1019,5.0,0,12989,175,4,4,0,5.0
1020,4.0,1,8779,175,1,4,0,5.0
1021,5.0,0,11115,175,2,0,0,4.0
1022,3.0,0,6401,175,5,1,0,4.0
1023,3.0,0,3169,175,1,2,0,4.0
1024,4.0,1,11555,175,1,4,0,5.0
1025,4.0,0,7183,175,2,5,0,5.0
1026,5.0,1,3637,175,2,5,0,5.0
1027,3.0,0,2974,175,0,2,0,5.0
1028,2.0,0,17769,175,2,0,0,5.0
1029,4.0,0,10989,175,1,6,0,5.0
1030,5.0,1,3637,175,2,5,0,5.0
1031,4.0,0,7183,175,4,6,0,5.0
1032,4.0,0,12747,175,1,6,0,5.0
1033,5.0,0,13731,175,4,4,0,5.0
1034,5.0,0,12577,175,0,2,0,5.0
1035,5.0,0,4232,175,4,6,0,5.0
1036,3.0,0,1725,175,5,1,0,5.0
1037,3.0,0,1725,175,5,1,0,4.0
1038,4.0,0,4926,175,2,4,0,5.0
1039,5.0,0,2146,175,2,6,0,5.0
1040,5.0,0,9145,175,1,4,0,5.0
1041,5.0,0,689,175,2,2,0,5.0
1042,3.0,0,11899,175,0,5,0,5.0
1043,4.0,0,1046,175,2,6,0,5.0
1044,3.0,0,14104,175,1,1,0,5.0
1045,5.0,0,5977,175,0,4,0,5.0
1046,4.0,0,13249,175,1,6,0,5.0
1047,5.0,1,7325,175,2,4,0,5.0
1048,2.0,0,16949,175,4,6,0,5.0
1049,5.0,0,2048,175,2,3,0,5.0
1050,5.0,0,689,175,2,2,0,5.0
1051,5.0,0,3,175,1,4,0,5.0
1052,3.0,0,17165,175,1,6,0,5.0
1053,5.0,0,11975,175,0,4,0,5.0
1054,5.0,0,13731,175,4,4,0,5.0
1055,5.0,0,14813,175,5,6,0,4.0
1056,5.0,0,6,175,1,6,0,5.0
1057,5.0,0,704,175,0,6,0,5.0
1058,3.0,0,12028,175,1,6,0,5.0
1059,3.0,0,12800,175,2,6,0,5.0
1060,3.0,0,64,175,2,3,0,5.0
1061,3.0,0,16433,175,1,2,0,5.0
1062,4.0,0,8279,175,2,5,0,5.0
1063,3.0,0,13032,175,1,4,0,5.0
1064,4.0,0,1354,175,2,6,0,5.0
1065,3.0,0,5335,175,0,6,0,3.0
1066,3.0,0,3985,175,5,6,0,5.0
1067,3.0,0,8997,175,2,4,0,4.0
1068,5.0,0,2528,175,4,5,0,5.0
1069,3.0,0,15507,175,0,3,0,5.0
1070,4.0,0,6523,175,1,1,0,5.0
1071,5.0,0,13522,175,1,6,0,4.0
1072,3.0,0,13290,175,2,0,0,5.0
1073,5.0,0,331,175,2,6,0,5.0
1074,4.0,0,10471,175,5,1,0,5.0
1075,3.0,0,13290,175,2,0,0,5.0
1076,4.0,1,1432,175,1,1,0,5.0
1077,5.0,0,14472,175,4,6,0,5.0
1078,3.0,0,64,175,2,3,0,5.0
1079,4.0,0,12943,175,4,4,0,3.0
1080,5.0,0,6,175,1,6,0,5.0
1081,5.0,0,4323,175,2,4,0,5.0
1082,3.0,0,15569,175,2,4,0,5.0
1083,4.0,0,321,175,1,6,0,5.0
1084,3.0,0,3026,175,1,6,0,5.0
1085,3.0,0,12772,175,5,6,0,5.0
1086,5.0,0,10643,175,2,6,0,5.0
1087,5.0,0,5977,175,0,4,0,4.0
1088,4.0,0,8909,175,2,4,0,4.0
1089,4.0,0,5753,175,2,6,0,5.0
1090,3.0,0,2677,175,1,4,0,5.0
1091,4.0,0,13007,175,5,4,0,5.0
1092,4.0,0,8909,175,2,4,0,5.0
1093,2.0,0,8254,175,4,6,0,5.0
1094,3.0,0,64,175,2,3,0,5.0
1095,4.0,0,10309,175,2,3,0,5.0
1096,4.0,0,1940,175,2,6,0,5.0
1097,3.0,0,12788,175,0,0,0,4.0
1098,2.0,0,15982,175,1,1,0,5.0
1099,3.0,0,15871,175,2,1,0,5.0
1100,5.0,0,10766,175,1,4,0,5.0
1101,3.0,0,13733,175,2,0,0,4.0
1102,5.0,0,2825,175,2,2,0,4.0
1103,5.0,0,12381,175,2,3,0,5.0
1104,4.0,1,12156,175,2,4,0,5.0
1105,5.0,0,2048,175,2,3,0,5.0
1106,5.0,0,2861,175,0,4,0,5.0
1107,3.0,0,1932,175,4,0,0,5.0
1108,5.0,0,13593,175,1,6,0,5.0
1109,3.0,0,13095,175,1,0,0,5.0
1110,5.0,0,6,175,1,6,0,5.0
1111,4.0,0,16867,175,4,2,0,4.0
1112,5.0,0,6,175,1,6,0,5.0
1113,3.0,0,13290,175,2,6,0,5.0
1114,5.0,0,435,175,4,6,0,5.0
1115,5.0,0,13731,175,4,4,0,5.0
1116,3.0,0,12,175,0,6,0,5.0
1117,2.0,0,8254,175,4,6,0,5.0
1118,3.0,0,9908,175,2,3,0,5.0
1119,4.0,0,7440,175,2,0,0,5.0
1120,3.0,0,3542,175,1,3,0,5.0
1121,2.0,0,13934,175,1,1,0,5.0
1122,3.0,0,11899,175,0,5,0,5.0
1123,3.0,1,12,175,0,0,0,5.0
1124,3.0,1,7364,175,2,4,0,5.0
1125,2.0,0,10014,175,2,4,0,4.0
1126,3.0,0,15566,175,2,3,0,5.0
1127,4.0,0,13422,175,1,4,0,5.0
1128,4.0,0,17239,175,1,6,0,5.0
1129,3.0,0,1141,175,5,5,0,4.0
1130,3.0,1,14665,175,2,3,0,5.0
1131,4.0,0,6041,175,4,2,0,5.0
1132,3.0,0,16154,175,2,0,0,5.0
1133,4.0,0,13249,175,1,4,0,5.0
1134,3.0,0,6864,175,0,4,0,5.0
1135,3.0,1,7515,175,2,6,0,5.0
1136,3.0,0,15633,175,2,4,0,5.0
1137,3.0,0,8752,175,1,3,0,5.0
1138,5.0,0,15721,176,2,4,0,5.0
1139,3.0,1,15648,176,1,4,0,5.0
1140,3.0,1,12713,176,3,0,0,5.0
1141,3.0,0,9830,176,2,4,0,5.0
1142,3.0,0,1277,176,4,6,0,5.0
1143,4.0,0,2216,176,1,6,0,5.0
1144,4.0,1,9340,176,3,6,0,5.0
1145,3.0,0,1932,176,4,0,0,5.0
1146,5.0,0,8244,176,1,6,0,5.0
1147,5.0,0,16758,176,2,6,0,5.0
1148,5.0,0,12989,176,4,4,0,5.0
1149,5.0,0,6,176,4,6,0,1.0
1150,3.0,0,5,176,1,0,0,5.0
1151,4.0,0,14228,176,1,3,0,5.0
1152,3.0,0,11753,176,0,3,0,5.0
1153,4.0,0,4141,176,1,3,0,5.0
1154,4.0,0,4114,176,0,4,0,5.0
1155,3.0,1,15648,176,1,3,0,4.0
1156,5.0,1,17368,176,0,2,0,5.0
1157,5.0,0,7233,176,1,6,0,5.0
1158,4.0,0,6611,176,0,4,0,4.0
1159,3.0,0,18198,176,1,6,0,4.0
1160,3.0,1,11826,176,3,5,0,5.0
1161,5.0,0,16758,176,2,2,0,5.0
1162,4.0,1,1432,176,1,6,0,5.0
1163,4.0,0,11597,176,2,2,0,5.0
1164,3.0,1,15648,176,2,4,0,5.0
1165,3.0,0,11902,176,1,3,0,4.0
1166,5.0,0,16758,176,1,1,0,5.0
1167,5.0,0,3442,176,1,2,0,5.0
1168,3.0,0,10752,176,2,3,0,5.0
1169,4.0,0,5984,176,1,6,0,4.0
1170,5.0,0,14667,176,1,6,0,5.0
1171,2.0,0,13062,176,1,5,0,5.0
1172,3.0,0,8414,176,2,0,0,5.0
1173,4.0,0,4141,176,1,3,0,5.0
1174,5.0,1,7325,176,2,6,0,4.0
1175,4.0,0,17901,176,4,6,0,4.0
1176,5.0,0,3647,176,2,4,0,5.0
1177,5.0,0,7310,176,2,6,0,4.0
1178,3.0,0,15409,176,0,3,0,3.0
1179,5.0,0,13716,176,1,6,0,5.0
1180,5.0,0,8874,176,2,6,0,4.0
1181,5.0,0,7233,176,4,6,0,5.0
1182,5.0,0,9359,176,2,0,0,5.0
1183,4.0,0,2093,176,2,4,0,5.0
1184,3.0,0,3716,176,2,3,0,5.0
1185,4.0,0,4442,176,2,0,0,5.0
1186,4.0,0,11368,176,1,4,0,4.0
1187,4.0,0,9,176,1,3,0,5.0
1188,5.0,0,3636,176,2,5,0,5.0
1189,5.0,0,16758,176,2,4,0,5.0
1190,3.0,0,8441,176,1,3,0,5.0
1191,4.0,0,13664,176,3,5,0,5.0
1192,4.0,0,4663,176,1,3,0,5.0
1193,3.0,0,15024,176,1,5,0,4.0
1194,3.0,0,8414,176,2,0,0,5.0
1195,3.0,0,5868,176,0,3,0,5.0
1196,5.0,0,10766,176,1,1,0,5.0
1197,5.0,0,3636,176,2,5,0,5.0
1198,3.0,0,18165,176,2,4,0,5.0
1199,5.0,1,1759,176,0,4,0,5.0
1200,3.0,0,15024,176,1,5,0,4.0
1201,3.0,0,1643,176,3,5,0,3.0
1202,3.0,0,373,176,1,1,0,5.0
1203,3.0,0,13032,176,1,4,0,5.0
1204,4.0,0,10975,176,4,6,0,5.0
1205,5.0,0,13255,176,2,0,0,4.0
1206,5.0,0,9359,176,2,6,0,5.0
1207,5.0,1,13665,176,2,5,0,5.0
